companyName,productName,description,maxPrice,Price_Category
"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A","NEO ITRAX","100 MG CAP GEL DURA CX BL AL PLAS INC X 500 ( EMB HOSP)",4282.57,Pricey
"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA","IMIPENEM MONOIDRATADO + CILASTATINA SODICA","500 MG + 500 MG PO SOL INJ IV CT 50 FA VD INC",4281.01,Pricey
"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA","IMIPENEM MONOIDRATADO + CILASTATINA SODICA","500 MG + 500 MG PO SOL INJ IV CT 50 FA VD INC + 50 BOLS PVC TRANS SIST FECH X 100 ML + CONECTOR",4281.01,Pricey
"RANBAXY FARMACEUTICA LTDA","bissulfato de clopidogrel","75 MG COM REV CT BL AL/AL X 1000",4278.64,Pricey
"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",ZITRONEO,"500 MG COM REV CX BL AL PLAS INC X 480 (EMB HOSP)",4278.16,Pricey
"LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA",GONADOPIN,"150 UI/ML SOL INJ CT 10 FA VD INC X 1 ML",4268.62,Pricey
"ariston industrias quimicas e farmaceuticas ltda",TEICOSTON,"133.33 MG/ML PO INJ CX 10 FA VD AMB + 10 AMP DIL X 3 ML",4261.13,Pricey
"MYLAN LABORATORIOS LTDA","piperacilina sodica + tazobactam sodico","4 G + 500 MG PO SOL INJ IV CT 50 FA VD TRANS X 50 ML",4258.83,Pricey
"ZODIAC PRODUTOS FARMACEUTICOS S/A",O-PLAT,"100 MG PO LIOF INJ CT FA VD AMB",4256.63,Pricey
"NOVARTIS BIOCIENCIAS S.A",SANDOSTATIN,"20MG PO P/ SUS INJ CT FA VD INC + 1 SER DIL X 2.5ML + SIST APLIC",4256.22,Pricey
"NOVARTIS BIOCIENCIAS S.A","SANDOSTATIN LAR","20 MG SUS INJ CT FA VD INC + 2 AMP DIL X 2 ML+ SIST APLIC LAR",4256.22,Pricey
"NOVARTIS BIOCIENCIAS S.A",SANDOSTATIN,"20 MG SUS INJ CT FA VD INC + 2 AMP DIL X 2 ML+ SIST APLIC",4256.22,Pricey
"EMPRESA BRASILEIRA DE HEMODERIVADOS E BIOTECNOLOGIA",Hemo-8r,"1500 UI PO LIOF INJ CT 1 FA VD INC + FA DIL X 5 ML + CONJ REC E INFUS",4255.96,Pricey
"SHIRE FARMACEUTICA BRASIL LTDA.",VPRIV,"400 U PO LIOF INJ CT FA VD INC X 1",4255.45,Pricey
"WYETH INDUSTRIA FARMACEUTICA LTDA",FLUZANTIC,"0.1 MG/ML SOL INJ CT 25 AMP VD AMB X 5 ML (EMB HOSP)",4244.50,Pricey
"HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMACIA LTDA","CLORIDRATO DE MOXIFLOXACINO","1.6 MG/ML SOL. INJ. CX 35 FR PLAS TRANS X 250 ML (EMB HOSP)",4228.25,Pricey
"PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A.",HERCEPTIN,"150 MG PO LIOF SOL INJ CT FA VD INC",4202.74,Pricey
"LIBBS FARMACEUTICA LTDA",Zedora,"150 MG PO LIOF SOL INJ IV CT FA VD TRANS",4202.68,Pricey
"SUN FARMACEUTICA DO BRASIL LTDA",PANTASUN,"40 MG/ML PO LIOF INJ CT X 50 FA VD INC",4201.83,Pricey
"ariston industrias quimicas e farmaceuticas ltda",TRIAXTON,"1.000 MG PO INJ CX 100 FA VD INC",4201.02,Pricey
"WYETH INDUSTRIA FARMACEUTICA LTDA",EVOXALI,"100 MG PO LIOF INJ CT FA VD AMB X 1000 MG",4185.13,Pricey
"BAYER S.A.",MAGNEVISTAN,"469 MG / ML SOL INJ CT 10 FA VD INC X 30 ML",4182.10,Pricey
"MYLAN LABORATORIOS LTDA",MYLZAR,"1 G PO LIOF SOL INJ IV CT 5 FA VD TRANS X 50ML",4179.09,Pricey
"WYETH INDUSTRIA FARMACEUTICA LTDA",EVOFLUBINA,"50 MG PO LIOF SOL INJ CT 5 FA VD TRANS X 20 ML",4177.59,Pricey
"HOSPIRA PRODUTOS HOSPITALARES LTDA",EVOFLUBINA,"50 MG PO LIOF SOL INJ CT 5 FA VD TRANS X 20 ML",4177.59,Pricey
"SANOFI-AVENTIS FARMACEUTICA LTDA",PLAVIX,"300 MG COM REV CT BL AL/AL X 100",4177.48,Pricey
"LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA",DAFLUBYN,"50 MG PO LIOF SOL INJ IV CT 5 FA VD TRANS",4176.54,Pricey
"TEVA FARMACEUTICA LTDA.",TEVAOXALI,"100MG PO LIOF INJ CT FA VD INC",4174.13,Pricey
"ACCORD FARMACEUTICA LTDA","CLORIDRATO DE PALONOSETRONA","0.05 MG/ML SOL INJ CT 10 FA VD TRANS X 5 ML",4169.58,Pricey
"PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A.",NEULASTIM,"10 MG/ML SOL INJ CT SER VD INC PREENCHIDA X 0.6 ML",4167.28,Pricey
"ariston industrias quimicas e farmaceuticas ltda",DOCLAXIN,"1000 MG + 200 MG PO INJ CX 100 FA VD INC",4164.58,Pricey
"LABORATORIOS LIBRA DO BRASIL LTDA",CLARILIB,"500  MG PO LIOF INJ CT 25 FA VD TRANS X 20 ML (EMB HOSP)",4157.96,Pricey
"DR. REDDYS FARMACEUTICA DO BRASIL LTDA",DOCETERE,"80 MG SOL INJ CT FA VD INC X 2 ML + DIL X 6 ML",4156.38,Pricey
"ARISTON INDUSTRIAS QUIMICAS E FARMACEUTICAS LTDA",TEICOSTON,"133.33 MG/ML PO LIOF SOL INJ IM/IV CX 10 FA VD AMB + 10 AMP DIL X 3 ML",4149.10,Pricey
"EUROFARMA LABORATORIOS S.A.",BERK,"70 MG PO LIOF SOL INJ CT 1 FA VD TRANS",4142.95,Pricey
"MERCK SHARP & DOHME FARMACEUTICA LTDA",CANCIDAS,"70 MG PO LIOF SOL INJ CT FA VD INC",4142.95,Pricey
"FARMOQUIMICA S/A",UNITRAM,"20 MG COMP REV CT BL AL PLAS TRANS X 500",4141.30,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A",ALPHABRIN,"2.0MG/ML SOL OFT CX 50 FR PLAS OPC GOT X 10ML (EMB HOSP)",4140.73,Pricey
"GUERBET PRODUTOS RADIOLOGICOS LTDA",DOTAREM,"0.5 MMOL/ML SOL INJ CT 25 FA VD INC X 10 ML",4139.69,Pricey
"GLAXOSMITHKLINE BRASIL LTDA",Bexsero,"SUS INJ CT 10 SER PREENCH VD TRANS X 0.5 ML",4132.63,Pricey
"SCHERING DO BRASIL QUIMICA E FARMACEUTICA LTDA",BETAFERON,"9.6 MUI CX 15 FRS C/ PO LIOF + 15 FRS DILUENTE",4128.40,Pricey
"LIBRA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA",PACLITAXEL,"6 MG/ML SOL INJ CT FR/AMP X 50 ML",4122.12,Pricey
"BLAU FARMACEUTICA S.A.",FILGRASTINE,"600 MCG/ML SOL INJ CT 10 SER PREENCH X 0.5 ML",4121.93,Pricey
"ACTIVA-PRODUTOS CIENTIFICOS E SERVICOS LTDA",CERETEC,"0.5 MG PO LIOF INJ IV CX 5 FA VD INC X 10ML",4113.21,Pricey
"LIBBS FARMACEUTICA LTDA",OXALIBBS,"100 MG PO LIOF INJ CT FA VD INC",4106.97,Pricey
"PRATI DONADUZZI & CIA LTDA",RISPERIDONA,"3 MG COM REV CT BL AL PLAS PVDC 40 TRANS X 500",4105.38,Pricey
"PRATI DONADUZZI & CIA LTDA",RISPERIDONA,"3 MG COM REV CT BL AL PLAS PVDC 60 TRANS X 500",4105.38,Pricey
"MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA",PARACETAMOL,"200 MG/ML SOL OR CX 500 FR PLAS OPC X 10 ML",4102.22,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A",OLANZAPINA,"5 MG COM REV CT BL AL/AL X 450 (EMB HOSP)",4101.36,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A",LYZAPIL,"5 MG COM REV CT BL AL/AL X 450 (EMB HOSP)",4101.36,Pricey
"HOSPIRA PRODUTOS HOSPITALARES LTDA",EVOXALI,"100 MG PO LIOF INJ CT FA VD AMB X 1000 MG(REST HOSP)",4099.45,Pricey
"BIOMARIN BRASIL FARMACEUTICA LTDA",VIMIZIM,"5 MG SOL INJ CT FA VD INC X 5 ML",4098.66,Pricey
"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.",PAMIDROM,"60 MG PO LIOF INJ CX 5 FA VD INC + 5 AMP DIL X 10 ML",4090.30,Pricey
"LABORATORIO SINTERAPICO INDUSTRIAL FARMACEUTICO LTDA",EVOTAXEL,"6 MG/ML SOL INJ CT FA VD INC X 50 ML (REST HOSP)",4085.35,Pricey
"BLAU FARMACEUTICA S.A.","CLORIDRATO DE ONDANSETRONA","8 MG COM REV CT BL AL PLAS AMB X 100",4084.75,Pricey
"BAXALTA BRASIL BIOCIENCIA LTDA",RIXUBIS,"2000 UI PO LIOF CT 1 FA VD INC + 1 FA DIL X 5 ML + DISP REC",4073.45,Pricey
"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.",QUETIPIN,"300 MG COM REV CT BL AL PLAS PVC TRANS X 200",4059.94,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A",BIMAGAN,"0.3 MG/ML SOL OFT CX 50 FR GOT  PLAS OPC X 3 ML",4047.04,Pricey
"SERONO PRODUTOS FARMACEUTICOS LTDA",SEROSTIM,"5MG C/7 FR AMP PO LIOFILIZADO P/INJ + SOLVENTE",4046.18,Pricey
"LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA",BOTULIFT,"50 U PO LIOF INJ CT 5 FA VD INC",4037.10,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A","OXALATO DE ESCITALOPRAM","20 MG COM REV CX BL AL PVC TRANS X 490 (EMB HOSP)",4025.23,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A","OXALATO DE ESCITALOPRAM","20 MG COM REV CX BL AL PVDC TRANS X 490 (EMB HOSP)",4025.23,Pricey
"ABBOTT LABORATORIOS DO BRASIL LTDA",SIMDAX,"2.5 MG/ML SOL INJ CT FA VD INC X 5 ML (REST HOSP)",4021.92,Pricey
"LABORATORIOS PFIZER LTDA",SOMAVERT,"15 MG PO LIOF INJ CT 10 FA VD INC",4018.28,Pricey
"JANSSEN-CILAG FARMACEUTICA LTDA",REMICADE,"10 MG/ML PO LIOF CT FA VD INC X 10 ML",4011.36,Pricey
"ABBVIE FARMACEUTICA LTDA.",HUMIRA,"20 MG SOL INJ CT 2 BL X SER PREENCH X 0.2 ML + ENV LEN ALCOOL",4008.29,Pricey
"PHARMIS BIOFARMACEUTICA LTDA",DEPOCYT,"10MG/ML SUS INJ CT FA VD INC 5ML",3999.89,Pricey
"LABORATORIOS SERVIER DO BRASIL LTDA",MUPHORAN,"50 MG/ML PO SOL INJ CT FR VD AMB X 208 MG + AMP SOL X 4 ML",3998.75,Pricey
"ABBOTT LABORATORIOS DO BRASIL LTDA",AVONEX,"30 MCG SOL INJ CT 4 BL X SER X 0.5 ML + 4 AGU",3998.13,Pricey
"MYLAN LABORATORIOS LTDA",COLLECTRO,"5 MG / ML SOL INJ IV CT FA VD TRANS X 20 ML",3995.51,Pricey
"NOVARTIS BIOCIENCIAS S.A",LUCENTIS,"10 MG/ML SOL INJ CT 1 FA VD INC X 0.23 ML + AGU C/ FILTRO",3994.76,Pricey
"NOVARTIS BIOCIENCIAS S.A",LUCENTIS,"10 MG/ML SOL INJ CT 1 SER PREENC VD TRANS X 0.165 ML",3994.76,Pricey
"NOVARTIS BIOCIENCIAS S.A",LUCENTIS,"10 MG/ML SOL INJ CT 1 FA VD INC X 0.23 ML + SER + AGULHA + FILTRO P/ INJ",3994.76,Pricey
"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA","NEO ITRAX","100 MG CAP GEL DURA CX 100 BL AL PLAS INC X 5 ( EMB HOSP)",3991.47,Pricey
"SERONO PRODUTOS FARMACEUTICOS LTDA",LUVERIS,"75 UI CX C/10 FR AMP PO LIOFILIZADO P/INJ + 10 FR",3980.70,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A","MIRACALCIO  VIT  D","600MG + 400UI COM REV CX 50 FR PLAS OPC X 90 (EMB HOSP)",3975.95,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A","MIRACALCIO  VIT  D","500MG + 400UI COM REV CX 50 FR PLAS OPC X 90 (EMB HOSP)",3975.95,Pricey
"LABORATORIO TEUTO BRASILEIRO S/A",CLOCEF,"1 G PO INJ CX 50 FR AMP VD AMB (EMB HOSP)",3972.17,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A",LATANOPROSTA,"0.05 MG/ML SOL OFT CT 50 FR GOT PLAS TRANS X 2.5 ML (EMB HOSP)",3970.43,Pricey
"BAXTER HOSPITALAR LTDA",RIXUBIS,"2000 UI PO LIOF CT 1 FA VD INC + 1 FA DIL X 5 ML + DISP REC",3965.42,Pricey
"BLAU FARMACEUTICA S.A.",ONTRAX,"2 MG/ML SOL INJ CX 100 AMP VD AMB X 2 ML",3965.25,Pricey
"BLAU FARMACEUTICA S.A.","ceftriaxona dissodica hemieptaidratada","1000 MG PO INJ CX 100 FA VD TRANS TIPO III (EMB HOSP)",3964.24,Pricey
"BLAU FARMACEUTICA S.A.","ceftriaxona dissodica hemieptaidratada","1000 MG PO INJ CX 100 FA VD TRANS TIPO I (EMB HOSP)",3964.24,Pricey
"ANTIBIOTICOS DO BRASIL LTDA",TEICOPLANINA,"200 MG PO LIOF P/ SOL INJ CX 25 FA VD INC X 15 ML + 25 DIL AMP PLAS INC X 3 ML",3957.83,Pricey
"LABORATORIOS B. BRAUN S/A",LIPOFUNDIN,"100 MG/ML + 100 MG/ML EMU INJ IV CX 10 FR VD INC X 500 ML",3953.46,Pricey
"BLAU FARMACEUTICA S.A.",FILGRASTINE,"300 MCG/ML SOL INJ CT 10 AMP VD INC X 1 ML",3948.95,Pricey
"BLAU FARMACEUTICA S.A.",FILGRASTINE,"300 MCG/ML SOL INJ CT 10 FA VD INC X 1 ML",3948.95,Pricey
"BLAU FARMACEUTICA S.A.",FILGRASTINE,"300 MCG/ML SOL INJ CT 10 SER PREENCH X 1 ML",3948.95,Pricey
"NOVARTIS BIOCIENCIAS S.A","SANDOSTATIN LAR","10 MG PO P/ SUS INJ CT FA VD INC + 1 SER DIL X 2.0 ML + SIST APLIC",3948.91,Pricey
"NOVARTIS BIOCIENCIAS S.A",LUCENTIS,"10 MG/ML SOL INJ CT 1 FA X 0.3 ML + SER + AGULHA + FILTRO PARA INJECAO",3948.16,Pricey
"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A",NEODAZOL,"1 G COM CX 50 BL AL PLAS TRANS X 10 (EMB HOSP)",3948.07,Pricey
"NOVO NORDISK FARMACEUTICA DO BRASIL LTDA",ZONOVATE,"1500UI PO LIOF INJ CT FR VD TRANS + SER PREENC DIL X 4 ML + 1 HASTE EMBOLO + 1 ADAPTADOR FR",3945.97,Pricey
"LABORATORIOS STIEFEL LTDA","LEVULAN KERASTICK","354 MG PO PREP EXTEMP SOL TOP CT AMP VD INC+ 12 APLIC +AMP VD INC DIL X 1.5 ML",3939.92,Pricey
"HALEX ISTAR INDUSTRIA FARMACEUTICA SA",PLASMAISTAR,"SOL INFUS IV CX 30 BOLS PLAS TRANS SIST FECH X 500ML",3937.73,Pricey
"PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A.",RECORMON,"60000UI 3 FA DUPLO COMPARTIMENTO + DIL X 1ML",3923.18,Pricey
"BAXTER HOSPITALAR LTDA","VACINA MENINGOCOCICA C (CONJUGADA)","SUS INJ CX BL 20 SER PRE-ENCH X 0.5 ML",3920.74,Pricey
"PRATI DONADUZZI & CIA LTDA","CITRATO DE SILDENAFILA","50 MG COM REV CT BL AL PLAS TRANS PVC X 300",3919.20,Pricey
"BAYER S.A.",Eylia,"40 MG/ML SOL INJ CT 1 FA VD TRANS X 0.278 ML + AGU COM FILTRO 01",3913.95,Pricey
"BAYER S.A.",Eylia,"40 MG/ML SOL INJ CT 1 SER PREENC VD TRANS BL PLAS X 0.165 ML",3913.95,Pricey
"ANTIBIOTICOS DO BRASIL LTDA",TEICOPLANINA,"400 MG PO LIOF P/ SOL INJ CX 10 FA VD TRANS X 30 ML",3910.41,Pricey
"UCB BIOPHARMA LTDA.",OXALIMEIZ,"100 MG PO LIOF INJ IV CT FA VD AMB",3910.22,Pricey
"PRATI DONADUZZI & CIA LTDA",LEVOFLOXACINO,"500MG COM REV CT BL AL PLAS TRANS X 280 (EMB HOSP)",3902.70,Pricey
"INSTITUTO BIOCHIMICO INDUSTRIA FARMACEUTICA LTDA",CEMAX,"1.0 G PO LIOF CX 50 FA VD INC",3881.01,Pricey
"BIOSINTETICA FARMACEUTICA LTDA",COPAXONE,"20 MG PO LIOF INJ CT 28 FA + 28 AMP DIL + 29 SER +29 AG + 88 SAC",3879.12,Pricey
"PRATI DONADUZZI & CIA LTDA",Mirtazapina,"45 MG COM REV CT BL AL PIAS TRANS PVC X 500",3878.50,Pricey
"PRATI DONADUZZI & CIA LTDA",Mirtazapina,"45 MG COM REV CT BL AL PLAS TRANS PVDC X 500",3878.50,Pricey
"GUERBET PRODUTOS RADIOLOGICOS LTDA",HENETIX,"300 MG/ML SOL INJ CT 10 BOLS FLEX X 100 ML",3877.39,Pricey
"GUERBET PRODUTOS RADIOLOGICOS LTDA",HENETIX,"300 MG/ML SOL INJ CX 10 FA VD INC X 100 ML",3877.39,Pricey
"NOVARTIS BIOCIENCIAS S.A",REVOLADE,"50 MG COM REV CT BL AL/AL X 14",3876.89,Pricey
"GRIFOLS BRASIL LTDA",ALPHANATE,"1000 UI PO LIOF INJ CX FA VD INC + SER DIL X 10 ML + EQUIPO INFUS",3876.79,Pricey
"JANSSEN-CILAG FARMACEUTICA LTDA",Simponi,"50 MG SOL INJ CT 1 SER PREENC X 0.5 ML",3867.47,Pricey
"JANSSEN-CILAG FARMACEUTICA LTDA",Simponi,"50 MG SOL INJ CT 1 SER PREENC X 0.5 ML ACOPLADA EM CAN APLIC",3867.47,Pricey
"JANSSEN-CILAG FARMACEUTICA LTDA",Simponi,"50 MG SOL INJ CT 1 SER PREENC X 0.5 ML ACOP CAN APLIC C/ MANGA SEG",3867.47,Pricey
"JANSSEN-CILAG FARMACEUTICA LTDA",Simponi,"50 MG SOL INJ INFUS IV CT 1 FA VD TRANS X 4.0 ML",3867.47,Pricey
"PRATI DONADUZZI & CIA LTDA",LAMOTRIGINA,"100 MG COM CT BL AL PLAS PVDC OPC X 600",3866.85,Pricey
"ABBOTT LABORATORIOS DO BRASIL LTDA",AVONEX,"30 MCG/FA BIO SET KIT PO LIOF INJ+SER DIL+ AG CT X",3861.44,Pricey
"GUERBET IMAGEM DO BRASIL LTDA",OPTIMARK,"330.9 MG/ML SOL INJ CT 10 FA VD INC X  20  ML",3845.79,Pricey
"GUERBET IMAGEM DO BRASIL LTDA",OPTIMARK,"330.9 MG/ML SOL INJ CT 10  SER PLAS X 20 ML",3845.78,Pricey
"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA",TAZPEN,"2.000MG + 250MG PO INJ CT 50 FA VD INC",3834.75,Pricey
"NOVARTIS BIOCIENCIAS S.A","VACINA ADSORVIDA MENINGOCOCICA B (RECOMBINANTE)","SUS INJ CT 10 SER PREENC VD INC X 0.5ML",3827.96,Pricey
"MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.","tioconazol + tinidazol","20 MG/G + 30 MG/G CREM VAG CT 100 BG AL X 35 G + 700 APLIC",3826.06,Pricey
"DR. REDDYS FARMACEUTICA DO BRASIL LTDA",GRANOMAX,"300 MCG SOL INJ CT 10 SER PREENCH PLAS INC X 1 ML",3815.18,Pricey
"BLAU FARMACEUTICA S.A.",CEFTON,"1000 MG PO INJ CX 100 FA VD INC (EMB HOSP)",3805.09,Pricey
"BLAU FARMACEUTICA S.A.","CEFOXITINA SODICA","1000 MG PO SOL INJ CX 100 FA VD INC (EMB HOSP)",3804.49,Pricey
"JANSSEN-CILAG FARMACEUTICA LTDA",PROGRAF,"5 MG/ML SOL INJ CT 10 AMP VD INC X 1 ML",3803.53,Pricey
"SANOFI MEDLEY FARMACEUTICA LTDA.",teriflunomida,"14 MG COM REV CT BL AL/AL X 30",3803.34,Pricey
"RANBAXY FARMACEUTICA LTDA","imipenem + cilastatina sodica","500 MG + 500 MG PO P/ SOL INJ IV CT 50 FA VD TRANS (SIST FEC) X 30 ML (EMB HOSP)",3803.27,Pricey
"ACTIVA-PRODUTOS CIENTIFICOS E SERVICOS LTDA",MYOVIEW,"0.23 MG PO LIOF INJ IV CX 5 FA VD INC 10 ML",3787.95,Pricey
"NATCOFARMA DO BRASIL LTDA",Everolimo,"5 MG COM CT BL AL PLAS PVC TRANS X 28",3786.63,Pricey
"BIOSINTETICA FARMACEUTICA LTDA",COPAXONE,"20 MG/ML SOL INJ CT 28 SERINGA PRE-ENCHIDA X 1 ML",3786.61,Pricey
"NOVARTIS BIOCIENCIAS S.A","SANDOSTATIN LAR","10 MG PO P/ SUS INJ CT FA VD INC + 1 SER DIL X 2.5 ML + SIST APLIC",3785.02,Pricey
"GLAXOSMITHKLINE BRASIL LTDA",VOLIBRIS,"10 MG COM REV CT BL AL PVC X 30",3775.59,Pricey
"LABORATORIOS PFIZER LTDA","ENBREL PFS","25 MG SOL INJ CT 4 SER PREENCH C/ AGU X 0.5 ML + 8 LENCOS",3771.87,Pricey
"LABORATORIOS PFIZER LTDA",Enbrel,"25 MG PO LIOF INJ CT 4 EST X 1 FA VD INC + 1 SER PREENCH DIL X 1 ML + 1 AGU+ 1 ADAPT + 2 LENCOS",3771.87,Pricey
"GUERBET IMAGEM DO BRASIL LTDA",OPTIRAY,"678 MG/ML SOL INJ CT 20 SER PLAS X 50 ML",3770.11,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A",ALPHABRIN,"2.0MG/ML SOL OFT CX 100 FR PLAS OPC GOT X 5ML (EMB HOSP)",3766.78,Pricey
"GRIFOLS BRASIL LTDA",FLEBOGAMMA,"10 G SOL INJ FA VD INC X 200 ML",3762.00,Pricey
"GRIFOLS BRASIL LTDA",FLEBOGAMMA,"10 G SOL INJ FA 200 ML",3761.57,Pricey
"FARMARIN INDUSTRIA E COMERCIO LTDA",EVOTAXEL,"6 MG/ML SOL INJ CT FA VD TRANS X 25 ML",3761.34,Pricey
"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.",QUETIPIN,"200 MG COM REV CT BL AL PLAS TRANS X 200 (EMB HOSP)",3759.81,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A",ALBEL,"400 MG COM MAST CT 500 BL AL PLAS INC X 1 (EMB. HOSP)",3756.19,Pricey
"INSTITUTO BIOCHIMICO INDUSTRIA FARMACEUTICA LTDA",teicoplanina,"400 MG PO LIOF INJ CT 10 FA VD INC",3748.24,Pricey
"GADOR DO BRASIL - COMERCIO DE PRODUTOS FARMACEUTICOS LTDA",OXALIMEIZ,"100 MG PO LIOF INJ IV CT FA VD AMB",3747.93,Pricey
"SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA",UXALUN,"100 MG PO LIOF CT FA VD AMB X 1000 MG",3745.70,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A",Travoptic,"0.04 MG/ML SOL OFT CT 50 FR GOT PLAS OPC X 2.5 ML",3741.01,Pricey
"WYETH INDUSTRIA FARMACEUTICA LTDA",ANIDULAFUNGINA,"100 MG PO LIOF SOL INJ IV CT 15 FA VD TRANS",3737.01,Pricey
"ASTELLAS FARMA BRASIL IMPORTACAO E DISTRIBUICAO DE MEDICAMENTOS LTDA.",XTANDI,"40MG CAP MOLE BOLS AL BL AL PLAS TRANS X 40",3734.63,Pricey
"ARISTON INDUSTRIAS QUIMICAS E FARMACEUTICAS LTDA",TRIAXTON,"1.000 MG PO INJ CX 100 FA VD INC",3733.27,Pricey
"LABORATORIO TEUTO BRASILEIRO S/A","FUMARATO DE QUETIAPINA","200 MG COM REV CT BL AL PVC OPC X 280 (EMB HOSP)",3729.12,Pricey
"AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA",AXETILCEFUROXIMA,"500 MG COM CT BL AL/AL X 500 (EMB HOSP)",3727.37,Pricey
"INSTITUTO BIOCHIMICO INDUSTRIA FARMACEUTICA LTDA",FLUNEXIL,"0.1 MG/ML SOL INJ IV CX 25 AMP VD INC X 5 ML",3724.91,Pricey
"PRATI DONADUZZI & CIA LTDA",deferasirox,"250 MG COM SUS CT BL AL AL X 100 (EMB HOSP)",3724.89,Pricey
"PRATI DONADUZZI & CIA LTDA",deferasirox,"125 MG COM SUS CT BL AL AL X 200 (EMB FRAC)",3724.85,Pricey
"PRATI DONADUZZI & CIA LTDA",deferasirox,"125 MG COM SUS CT BL AL AL X 200 (EMB HOSP)",3724.85,Pricey
"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.",SENSAZ,"15 MG COM CT BL AL X AL X 500",3719.31,Pricey
"SCHERING-PLOUGH INDUSTRIA FARMACEUTICA LTDA",temozolomida,"180 MG CAP CT SACH X 5",3709.34,Pricey
"ARISTON INDUSTRIAS QUIMICAS E FARMACEUTICAS LTDA",DOCLAXIN,"1000 MG + 200 MG PO LIOF CX 100 FA VD INC",3700.89,Pricey
"ITACA LABORATORIOS LTDA",CEFTAZIDIMA,"1 G PO INJ CT 100 FR AMP VD INC (EMB HOSP)",3697.76,Pricey
"ABBOTT LABORATORIOS DO BRASIL LTDA",AVONEX,"30 MCG/FA KIT PO LIOF INJ+SER DIL+2 AG CT X 4 ENV",3696.93,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A","OXALATO DE ESCITALOPRAM","20 MG COM REV CX BL AL PVC TRANS X 450 (EMB HOSP)",3696.66,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A","OXALATO DE ESCITALOPRAM","20 MG COM REV CX BL AL PVDC TRANS X 450 (EMB HOSP)",3696.66,Pricey
"SCHERING DO BRASIL QUIMICA E FARMACEUTICA LTDA",IOPAMIRON,"612 MG/ML SOL INJ CT 10 FA VD INC X 200 ML",3695.79,Pricey
"LABORATORIOS PFIZER LTDA","ENBREL PFS","25 MG SOL INJ CT 4 SER PREENCH C/ AGU X 0.5 ML + 4 LENCOS",3686.85,Pricey
"DR. REDDYS FARMACEUTICA DO BRASIL LTDA","ACETATO DE ABIRATERONA","250 MG COM REV CT FR PLAS OPC X 60",3678.07,Pricey
"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA",BETAZIDIM,"2 G PO INJ CT 100 FA VD INC (EMB HOSP)",3677.80,Pricey
"INSTITUTO BIOCHIMICO INDUSTRIA FARMACEUTICA LTDA",CEMAX,"1.0 G PO LIOF CX 50 FA VD INC + 50 AMP DIL X 3.0 ML",3675.88,Pricey
"ZODIAC PRODUTOS FARMACEUTICOS S/A",ELIGARD,"22.5 MG PO LIOF SUS INJ SC LIB PROL CT BL AL PLAS TRANS SER B + AGU DISP SEGUR + DESSEC + BL AL PLAS TRANS DIL SER A + EMB + DESSEC",3672.26,Pricey
