medicineID,companyName,productName,description,substanceName,producttype,taxCriteria,hospitalexclusive,governmentdiscount,taxImunity,maxPrice
11811,"BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A.","CLORIDRATO DE CIPROFLOXACINO","250 MG COM REV CT BL AL PLAS INC X 14","cloridrato de ciprofloxacino monoidratado",Generic,I,N,N,S,41.30
11812,"BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A.","LOSARTANA POTASSICA","50 MG COM REV CT BL AL PVC X 30","losartana potassica",Generic,I,N,N,N,31.32
11813,"BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A.","CLORIDRATO DE CIPROFLOXACINO","500 MG COM REV CT BL AL PLAS INC X 6","cloridrato de ciprofloxacino monoidratado",Generic,I,N,N,S,28.85
11814,"BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A.","CLORIDRATO DE RANITIDINA","150 MG COM REV CT  BL AL/AL X 20","cloridrato de ranitidina",Generic,I,N,N,N,12.46
11815,"BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A.","CLORIDRATO DE RANITIDINA","150 MG COM REV CT  BL AL/AL X 28","cloridrato de ranitidina",Generic,I,N,N,N,16.46
11816,"BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A.","CLORIDRATO DE RANITIDINA","300 MG COM REV CT  BL AL/AL X 10","cloridrato de ranitidina",Generic,I,N,N,N,13.25
11817,"BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A.","CLORIDRATO DE RANITIDINA","300 MG COM REV CT  BL AL/AL X 14","cloridrato de ranitidina",Generic,I,N,N,N,17.48
11818,"BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A.","CLORIDRATO DE RANITIDINA","300 MG COM REV CT  BL AL/AL X 20","cloridrato de ranitidina",Generic,I,N,N,N,25.36
11820,"SANOFI-AVENTIS FARMACEUTICA LTDA",FUROSEMIDA,"40 MG COM CT BL AL PLAS VDE TRANS X 20",furosemida,Generic,I,N,N,N,7.94
11822,"SANOFI-AVENTIS FARMACEUTICA LTDA","SULFATO DE HIDROXICLOROQUINA","400 MG COM REV CT BL AL PLAS INC X 30","sulfato de hidroxicloroquina",Generic,I,S,S,S,51.14
11823,"SANOFI-AVENTIS FARMACEUTICA LTDA","AMARYL MET","2 MG + 500 MG COM REV CT FR PLAS OPC X 90",metformina|glimepirida,New,II,N,N,N,142.72
11824,"SANOFI-AVENTIS FARMACEUTICA LTDA",CETOPROFENO,"20 MG/ML SOL OR CT FR VD AMB GOT X 20 ML",cetoprofeno,Generic,I,N,N,N,8.66
11826,"SANOFI-AVENTIS FARMACEUTICA LTDA",RAMIPRIL,"5 MG COM CT BL AL/AL X 60",ramipril,Generic,I,N,N,N,221.59
11827,"SANOFI-AVENTIS FARMACEUTICA LTDA",RAMIPRIL,"2.5 MG COM CT BL AL/AL X 30",ramipril,Generic,I,N,N,N,49.63
11828,"SANOFI-AVENTIS FARMACEUTICA LTDA",RAMIPRIL,"5 MG COM CT BL AL/AL X 30",ramipril,Generic,I,S,N,N,110.78
11829,"SANOFI-AVENTIS FARMACEUTICA LTDA","CLORIDRATO DE TICLOPIDINA","250 MG COM REV CT BL AL PLAS INC X 20","cloridrato de ticlopidina",Generic,I,N,N,N,25.12
11831,"SANOFI-AVENTIS FARMACEUTICA LTDA","BISSULFATO DE CLOPIDOGREL","75 MG COM REV CT BL AL/AL X 14","bissulfato de clopidogrel",Generic,I,N,N,N,115.68
11838,"SANOFI-AVENTIS FARMACEUTICA LTDA","TRIATEC D","5 MG + 25 MG COM CT BL AL/AL X 30",ramipril|hidroclorotiazida,New,II,N,N,N,140.32
11839,"SANOFI-AVENTIS FARMACEUTICA LTDA","TRIATEC D","5 MG + 25 MG COM CT BL AL PLAS INC X 30",ramipril|hidroclorotiazida,New,II,N,N,N,144.61
11853,"BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A.","CLORIDRATO DE TICLOPIDINA","250 MG COM REV CT BL AL PLAS INC X 20","cloridrato de ticlopidina",Generic,I,N,N,N,18.95
11854,"BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A.","CLORIDRATO DE TICLOPIDINA","250 MG COM REV CT BL AL PLAS INC X 30","cloridrato de ticlopidina",Generic,I,N,N,N,28.44
11855,"BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A.","DICLOFENACO SODICO","50 MG COM REV CT 2 BL AL PLAS INC X 10",diclofenaco,Generic,I,N,N,N,7.24
11856,"BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A.","CLORIDRATO DE CIPROFLOXACINO","250 MG COM REV CT BL AL PLAS INC X 6","cloridrato de ciprofloxacino monoidratado",Generic,I,N,N,S,18.15
11857,"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.",CAPTOPRIL,"50 MG COM CT BL AL PLAS INC X 30",captopril,Generic,I,N,N,N,39.67
11858,"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.",CETOPROFENO,"50 MG/ML SOL INJ IM CX 6 AMP VD AMB X 2 ML",cetoprofeno,Generic,I,N,N,N,13.17
11862,"SANOFI-AVENTIS FARMACEUTICA LTDA","CLORIDRATO DE AMIODARONA","200 MG COM CT BL AL  PLAS INC X 20","cloridrato de amiodarona",Generic,I,N,N,N,16.44
11863,"SANOFI-AVENTIS FARMACEUTICA LTDA",CIPROFIBRATO,"100 MG COM CT BL AL PLAS INC X 30",ciprofibrato,Generic,I,N,S,S,65.06
11872,"SANOFI-AVENTIS FARMACEUTICA LTDA","AMARYL MET","1 MG + 250 MG COM REV CT FR PLAS OPC X 90",metformina|glimepirida,New,II,N,N,N,74.81
11874,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA","AMOXICILINA + CLAVULANATO DE POTASSIO","500 MG + 100 MG PO P/ SOL INJ IV CX 50 FA VD INC  X 10 ML (EMB HOSP)","clavulanato de potassio|amoxicilina",Generic,I,S,N,N,898.79
11894,"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.",CETOPROFENO,"100 MG PO LIOF P/ SOL INJ CX 50 FA VD INC (EMB HOSP)",cetoprofeno,Generic,I,S,N,N,397.75
11899,"CIMED INDUSTRIA DE MEDICAMENTOS LTDA",PIROXICAM,"20 MG CAP GEL DURA CT BL AL PLAS INC X 15",piroxicam,Generic,I,N,N,N,23.52
11904,"CIMED INDUSTRIA DE MEDICAMENTOS LTDA",METRONIDAZOL,"100 MG/G GEL CT BG AL X 50 G + 10 APLIC",metronidazol,Generic,I,N,N,N,20.81
11905,"CIMED INDUSTRIA DE MEDICAMENTOS LTDA",AMOXICILINA,"500 MG CAP GEL DURA CT BL AL PLAS INC X 21","amoxicilina tri-Hidratada",Generic,I,N,N,N,28.14
11906,"CIMED INDUSTRIA DE MEDICAMENTOS LTDA",AMOXICILINA,"50 MG/ML PO P/  SUS OR CT FR VD AMB X 150 ML + CP MED","amoxicilina tri-Hidratada",Generic,I,N,N,N,25.53
11907,"CIMED INDUSTRIA DE MEDICAMENTOS LTDA",AMOXICILINA,"100 MG/ML PO P/ SUS OR CT FR VD AMB X 150 ML + CP MED","amoxicilina tri-Hidratada",Generic,I,N,N,N,34.81
11908,"CIMED INDUSTRIA DE MEDICAMENTOS LTDA",FLUCONAZOL,"150 MG CAP GEL DURA CT BL AL PLAS INC X 1",fluconazol,Generic,I,N,N,N,12.06
11909,"CIMED INDUSTRIA DE MEDICAMENTOS LTDA",FLUCONAZOL,"150 MG CAP GEL DURA CT BL AL PLAS INC X 2",fluconazol,Generic,I,N,N,N,24.13
11911,"CIMED INDUSTRIA DE MEDICAMENTOS LTDA",CEFALEXINA,"500 MG CAP GEL DURA CT BL AL PLAS INC X 8","cefalexina monoidratada",Generic,I,N,N,N,17.91
11923,"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.","cetorolaco trometamol","0.5 PCC SOL OFT CT FR PLAS OPC GOT X 5 ML","trometamol cetorolaco",Generic,I,N,N,N,29.79
11945,"NOVA QUIMICA FARMACEUTICA S/A",CITALOPRAM,"20 MG COM REV CT BL AL PLAS INC X 14",citalopram,Generic,I,N,N,N,59.49
11947,"MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.",Ranitidina,"150 MG COM REV CT BL AL PLAS INC X 20","cloridrato de ranitidina",Generic,I,N,N,N,23.97
11951,"MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.",Ranitidina,"150 MG COM REV CT BL AL PLAS INC X 10","cloridrato de ranitidina",Generic,I,N,N,N,13.80
11965,"SANOFI-AVENTIS FARMACEUTICA LTDA",ZOPICLONA,"7.5 MG COM REV CT BL AL PLAS INC X 20",zopiclona,Generic,I,N,N,N,25.50
11966,"SANOFI-AVENTIS FARMACEUTICA LTDA","AMARYL FLEX","1 MG COM CT BL AL PLAS INC X 30 + 500 MG COM REV CT BL AL PLAS INC X 120","glimepirida|cloridrato de metformina",New,II,N,N,N,17.06
11967,"SANOFI-AVENTIS FARMACEUTICA LTDA","AMARYL FLEX","2 MG COM CT BL AL PLAS INC X 30 + 500 MG COM REV CT BL AL PLAS INC X 120","glimepirida|cloridrato de metformina",New,II,N,N,N,32.55
11968,"SANOFI-AVENTIS FARMACEUTICA LTDA",PENTOXIFILINA,"400 MG COM REV LIB PROL CT BL AL PLAS INC X 20",pentoxifilina,Generic,I,N,N,N,22.31
11970,"SANOFI-AVENTIS FARMACEUTICA LTDA",GLIMEPIRIDA,"4 MG COM CT BL AL PLAS INC X 60",glimepirida,Generic,I,N,N,N,140.60
11971,"SANOFI-AVENTIS FARMACEUTICA LTDA",HIDROCLOROTIAZIDA,"50 MG COM CT BL AL PLAS INC X 20",hidroclorotiazida,Generic,I,N,N,N,2.55
11972,"SANOFI-AVENTIS FARMACEUTICA LTDA",GLIMEPIRIDA,"2 MG COM CT BL AL PLAS INC X 60",glimepirida,Generic,I,N,N,N,72.62
11973,"SANOFI-AVENTIS FARMACEUTICA LTDA",GLIMEPIRIDA,"2 MG COM CT BL AL PLAS INC X 30",glimepirida,Generic,I,N,N,N,36.30
11975,"SANOFI-AVENTIS FARMACEUTICA LTDA",GLIMEPIRIDA,"1 MG COM CT BL AL PLAS INC X 30",glimepirida,Generic,I,N,N,N,19.04
12003,"BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA.","INFECTRIN F","160 MG + 800 MG COM CT BL AL PLAS INC X 10",trimetoprima|sulfametoxazol,Similar,II,N,N,N,15.13
12010,"SANOFI-AVENTIS FARMACEUTICA LTDA",PENTOXIFILINA,"400 MG COM REV CT BL AL PLAS INC X 30",pentoxifilina,Generic,I,N,N,N,33.45
12038,"NOVA QUIMICA FARMACEUTICA S/A",DEFLAZACORTE,"6 MG COM CT BL AL PLAS LEIT X 20",deflazacorte,Generic,I,N,N,N,32.37
12046,"NOVA QUIMICA FARMACEUTICA S/A",METRONIDAZOL,"100 MG/G GEL VAG CT BG AL X 50 G + 10 APLIC",metronidazol,Generic,I,N,N,N,22.05
12074,"MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.",Ranitidina,"150 MG COM REV CT BL AL PLAS INC X 60","cloridrato de ranitidina",Generic,I,N,N,N,57.51
12084,"MERCK S/A","BESILATO DE ANLODIPINO","10 MG COM CT BL AL PLAS OPC X 30","besilato de anlodipino",Generic,I,N,N,N,37.36
12085,"MERCK S/A","BESILATO DE ANLODIPINO","10 MG COM CT BL AL PLAS OPC X 20","besilato de anlodipino",Generic,I,N,N,N,41.37
12093,"SANOFI MEDLEY FARMACEUTICA LTDA.","TARTARATO DE BRIMONIDINA","2 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML","tartarato de brimonidina",Generic,I,N,S,N,45.09
12094,"SANOFI MEDLEY FARMACEUTICA LTDA.",LAMOTRIGINA,"50 MG COM CT BL AL PLAS TRANS X 30",lamotrigina,Generic,I,N,S,S,33.69
12095,"SANOFI MEDLEY FARMACEUTICA LTDA.",LAMOTRIGINA,"100 MG COM CT BL AL PLAS TRANS X 30",lamotrigina,Generic,I,N,S,S,61.83
12096,"NOVA QUIMICA FARMACEUTICA S/A",OMEPRAZOL,"40 MG CAP GEL DURA C/ MCGRAN CT BL AL PLAS INC X 7",omeprazol,Generic,I,N,N,N,22.75
12097,"SANOFI MEDLEY FARMACEUTICA LTDA.",OLANZAPINA,"5.0 MG COM REV CT BL AL/AL X 15",olanzapina,Generic,I,N,S,S,133.90
12115,"BIOLAB SANUS FARMACEUTICA LTDA",DEPOMES,"25 MG/ML + 5 MG/ML SUS INJ CT 1 SER HYPAK X 1 ML","cipionato de estradiol|acetato de medroxiprogesterona",Similar,II,N,N,N,16.70
12133,"NOVA QUIMICA FARMACEUTICA S/A","MALEATO DE ENALAPRIL","10 MG COM CT   BL AL/AL X 30","maleato de enalapril",Generic,I,N,N,N,26.63
12134,"NOVA QUIMICA FARMACEUTICA S/A","LOSARTANA POTASSICA","50 MG COM REV CT BL AL PLAS OPC X 28","losartana potassica",Generic,I,N,N,N,88.23
12135,"NOVA QUIMICA FARMACEUTICA S/A","MALEATO DE ENALAPRIL","5 MG COM CT BL AL/AL X 30","maleato de enalapril",Generic,I,N,N,N,24.91
12139,"NOVA QUIMICA FARMACEUTICA S/A",LEVOFLOXACINO,"500 MG COM REV CT BL AL PLAS TRANS X 7",levofloxacino,Generic,I,N,N,N,94.32
12141,"NOVA QUIMICA FARMACEUTICA S/A",LEVOFLOXACINO,"250 MG COM REV CT BL AL PLAS INC X 7",levofloxacino,Generic,I,N,N,N,39.31
12142,"SANOFI MEDLEY FARMACEUTICA LTDA.",LAMOTRIGINA,"25 MG COM CT BL AL PLAS TRANS X 30",lamotrigina,Generic,I,N,S,S,18.61
12158,"BIOLAB SANUS FARMACEUTICA LTDA",DEPOMES,"25 MG /ML+ 5 MG/ML SUS INJ CT 50 AMP X 1 ML","cipionato de estradiol|acetato de medroxiprogesterona",Similar,II,N,N,N,836.27
12190,"MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.","CLORIDRATO DE TETRACICLINA","500 MG CAP GEL DURA CT BL AL PLAS INC X 80","cloridrato de tetraciclina",Generic,I,N,N,N,90.72
12191,"MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.","CLORIDRATO DE TETRACICLINA","500 MG CAP GEL DURA CT BL AL PLAS INC X 8","cloridrato de tetraciclina",Generic,I,N,N,N,11.25
12198,"NOVA QUIMICA FARMACEUTICA S/A",ACEBROFILINA,"5 MG/ML XPE CT FR PLAS AMB X 120 ML + CP MED",acebrofilina,Generic,I,N,N,N,16.46
12219,"SANOFI MEDLEY FARMACEUTICA LTDA.",OLANZAPINA,"2.5 MG COM REV CT BL AL/AL X 30",olanzapina,Generic,I,N,N,N,194.64
12231,"SANOFI MEDLEY FARMACEUTICA LTDA.",OLANZAPINA,"2.5 MG COM REV CT BL AL/AL X 60 (EMB HOSP)",olanzapina,Generic,I,S,N,N,379.44
12235,"NOVA QUIMICA FARMACEUTICA S/A","PRAVASTATINA SODICA","10 MG COM CT BL AL/AL X 30","pravastatina sodica",Generic,I,N,S,S,45.55
12239,"NOVA QUIMICA FARMACEUTICA S/A","DICLOFENACO RESINATO","15 MG/ML SUS OR CT FR PLAS OPC GOT X 20 ML",diclofenaco,Generic,I,N,N,N,10.42
12244,"NOVA QUIMICA FARMACEUTICA S/A",ALBENDAZOL,"40 MG/ML SUS OR CT FR VD AMB X 10 ML + CP MED",albendazol,Generic,I,N,N,N,7.05
12249,"NOVA QUIMICA FARMACEUTICA S/A",CEFALEXINA,"500 MG COM REV CT BL AL PLAS INC X 20",cefalexina,Generic,I,N,N,N,67.80
12251,"NOVA QUIMICA FARMACEUTICA S/A",AMOXICILINA,"500 MG CAP GEL DURA CT 3 BL AL PLAS INC X 10","amoxicilina tri-Hidratada",Generic,I,N,N,N,51.01
12252,"NOVA QUIMICA FARMACEUTICA S/A",AMOXICILINA,"500 MG CAP DURA CT BL AL PLAS TRANS X 21","amoxicilina tri-Hidratada",Generic,I,N,N,N,38.52
12257,"NOVA QUIMICA FARMACEUTICA S/A",ALPRAZOLAM,"1 MG COM CT BL AL PLAS INC X 20",alprazolam,Generic,I,N,N,N,27.74
12267,"NOVA QUIMICA FARMACEUTICA S/A","LOSARTANA POTASSICA","50 MG COM REV CT BL AL PLAS OPC X 14","losartana potassica",Generic,I,N,N,N,44.48
12288,"NOVA QUIMICA FARMACEUTICA S/A",AMOXICILINA,"50 MG/ML PO P/ SUS OR CT FR PLAS OPC X 150 ML","amoxicilina tri-Hidratada",Generic,I,N,N,N,32.99
12290,"NOVA QUIMICA FARMACEUTICA S/A",AZITROMICINA,"500 MG COM REV CT BL AL PLAS INC X 3",azitromicina,Generic,I,N,N,N,53.40
12292,"NOVA QUIMICA FARMACEUTICA S/A","BESILATO DE ANLODIPINO","10 MG COM CT 3 BL AL PLA BCO OPC X 10","besilato de anlodipino",Generic,I,N,N,N,127.53
12296,"NOVA QUIMICA FARMACEUTICA S/A","BESILATO DE ANLODIPINO","5 MG COM CT BL AL PLA BCO OPC X 30","besilato de anlodipino",Generic,I,N,N,N,69.38
12306,"NOVA QUIMICA FARMACEUTICA S/A",ACEBROFILINA,"10 MG/ML XPE CT FR VD AMB X 120 ML + CP MED",acebrofilina,Generic,I,N,N,N,21.67
12307,"NOVA QUIMICA FARMACEUTICA S/A",ACEBROFILINA,"5 MG/ML XPE CT FR VD AMB X 120 ML + CP MED",acebrofilina,Generic,I,N,N,N,14.64
12340,"NOVA QUIMICA FARMACEUTICA S/A",GLIBENCLAMIDA,"5 MG COM CT BL AL PLAS  TRANS X 30",glibenclamida,Generic,I,N,N,N,8.25
12344,"NOVA QUIMICA FARMACEUTICA S/A",CINARIZINA,"25 MG COM CT BL AL PLAS INC X 30",cinarizina,Generic,I,N,N,N,9.43
12345,"NOVA QUIMICA FARMACEUTICA S/A","CLORIDRATO DE DILTIAZEM","60 MG COM CT BL AL PLAS OPC X 50","cloridrato de diltiazem",Generic,I,S,N,N,26.15
12346,"NOVA QUIMICA FARMACEUTICA S/A","CLORIDRATO DE DILTIAZEM","30 MG COM CT BL AL PLAS OPC X 50","cloridrato de diltiazem",Generic,I,N,N,N,13.74
12348,"SANOFI MEDLEY FARMACEUTICA LTDA.",OLANZAPINA,"5.0 MG COM REV CT BL AL/AL X 10",olanzapina,Generic,I,N,S,S,89.28
12349,"NOVA QUIMICA FARMACEUTICA S/A","MALEATO DE ENALAPRIL","20 MG COM CT  BL AL/AL X 30","maleato de enalapril",Generic,I,N,N,N,26.63
12352,"NOVA QUIMICA FARMACEUTICA S/A",ACEBROFILINA,"10 MG/ML XPE CT FR PLAS AMB X 120 ML + CP MED",acebrofilina,Generic,I,N,N,N,24.36
12356,"BIOLAB SANUS FARMACEUTICA LTDA","AMPLAMOX AC","500 MG + 50 MG PO INJ CT10 FA","clavulanato de potassio|amoxicilina tri-Hidratada",Similar,II,N,N,N,271.79
12375,"NOVA QUIMICA FARMACEUTICA S/A","AMOXICILINA + CLAVULANATO DE POTASSIO","250 MG/5ML + 62.5 MG/5ML PO SUS OR CT FR PLAS OPC X 75 ML","clavulanato de potassio|amoxicilina tri-Hidratada|amoxicilina sodica",Generic,I,N,N,N,33.09
12377,"NOVA QUIMICA FARMACEUTICA S/A",CEFALEXINA,"500 MG COM REV CT BL AL PLAS INC X 10",cefalexina,Generic,I,N,N,N,33.90
12382,"NOVA QUIMICA FARMACEUTICA S/A",ACICLOVIR,"200 MG COM CT BL AL PLAS TRANS X 10",aciclovir,Generic,I,N,N,N,54.75
12383,"NOVA QUIMICA FARMACEUTICA S/A",ACICLOVIR,"200 MG COM CT BL AL PLAS TRANS X 25",aciclovir,Generic,I,N,N,N,102.69
12394,"BIOLAB SANUS FARMACEUTICA LTDA",TANTIN,"0.060 MG + 0.015 MG COM REV CT 3 BL AL PLAS INC X 28 (24+4)",gestodeno|etinilestradiol,Similar,II,N,N,N,45.24
12421,"NOVA QUIMICA FARMACEUTICA S/A",CEFALEXINA,"500 MG COM REV CT BL AL PLAS INC X 8",cefalexina,Generic,I,N,N,N,27.13
12433,"NOVA QUIMICA FARMACEUTICA S/A","PROPIONATO DE CLOBETASOL","0.5 MG/G POM DERM CT BG AL X 30 G","propionato de clobetasol",Generic,I,N,N,N,16.56
12434,"NOVA QUIMICA FARMACEUTICA S/A","PROPIONATO DE CLOBETASOL","0.5 MG/G CREM DERM CT BG AL X 30 G","propionato de clobetasol",Generic,I,N,N,N,16.56
12435,"NOVA QUIMICA FARMACEUTICA S/A","CLORIDRATO DE METFORMINA","500 MG COM REV CT BL AL PLAS INC X 30","cloridrato de metformina",Generic,I,N,N,N,10.24
12436,"NOVA QUIMICA FARMACEUTICA S/A",OMEPRAZOL,"40 MG CAP GEL DURA C/ MCGRAN CT BL AL PLAS INC X 28",omeprazol,Generic,I,N,N,N,91.01
12437,"SANOFI MEDLEY FARMACEUTICA LTDA.",OLANZAPINA,"10 MG COM REV CT BL AL/AL X 15",olanzapina,Generic,I,N,S,S,267.83
12438,"SANOFI MEDLEY FARMACEUTICA LTDA.",OLANZAPINA,"2.5 MG COM REV CT BL AL/AL X 10",olanzapina,Generic,I,N,N,N,61.19
12439,"SANOFI MEDLEY FARMACEUTICA LTDA.",OLANZAPINA,"10 MG COM REV CT BL AL/AL X 30",olanzapina,Generic,I,N,S,S,574.72
12440,"NOVA QUIMICA FARMACEUTICA S/A",OMEPRAZOL,"20 MG CAP GEL DURA C/ MCGRAN CT BL AL PLAS INC X 14",omeprazol,Generic,I,N,N,N,44.70
12444,"SANOFI MEDLEY FARMACEUTICA LTDA.",OLANZAPINA,"10 MG COM REV CT BL AL/AL X 10",olanzapina,Generic,I,N,S,S,178.55
12449,"NOVA QUIMICA FARMACEUTICA S/A",OMEPRAZOL,"20 MG CAP GEL DURA C/ MCGRAN CT BL AL PLAS INC X 28",omeprazol,Generic,I,N,N,N,86.66
12464,"NOVA QUIMICA FARMACEUTICA S/A","CLORIDRATO DE SERTRALINA","50 MG COM REV CT BL AL PLAS OPC X 20","cloridrato de sertralina",Generic,I,N,N,N,75.92
12465,"NOVA QUIMICA FARMACEUTICA S/A","CLORIDRATO DE CIPROFLOXACINO","500 MG COM REV CT BL AL PLAS OPC X 14","cloridrato de ciprofloxacino monoidratado",Generic,I,N,N,S,123.69
12466,"NOVA QUIMICA FARMACEUTICA S/A","CLORIDRATO DE SERTRALINA","50 MG COM REV CT BL AL PLAS OPC X 30","cloridrato de sertralina",Generic,I,N,N,N,114.84
12470,"NOVA QUIMICA FARMACEUTICA S/A","CLORIDRATO DE METFORMINA","850 MG COM REV CT BL AL PLAS INC X 30","cloridrato de metformina",Generic,I,N,N,N,13.22
12474,"NOVA QUIMICA FARMACEUTICA S/A","CLORIDRATO DE PAROXETINA","20 MG COM REV CT 3 BL AL PLAS INC X 10","cloridrato de paroxetina",Generic,I,N,N,N,137.08
12475,"NOVA QUIMICA FARMACEUTICA S/A","PRAVASTATINA SODICA","20 MG COM CT BL AL/AL X 30","pravastatina sodica",Generic,I,N,S,S,68.61
12476,"NOVA QUIMICA FARMACEUTICA S/A",CINARIZINA,"75 MG COM CT BL AL PLAS INC X 30",cinarizina,Generic,I,N,N,N,13.18
12479,"NOVA QUIMICA FARMACEUTICA S/A",RAMIPRIL,"2.5 MG COM REV CT STR AL X 30",ramipril,Generic,I,N,N,N,53.06
12481,"SANOFI MEDLEY FARMACEUTICA LTDA.",OLANZAPINA,"2.5 MG COM REV CT BL AL/AL X 15",olanzapina,Generic,I,N,N,N,91.80
12482,"SANOFI MEDLEY FARMACEUTICA LTDA.",OLANZAPINA,"10 MG COM REV CT BL AL/AL X 7",olanzapina,Generic,I,N,S,S,124.98
12483,"SANOFI MEDLEY FARMACEUTICA LTDA.",OLANZAPINA,"10 MG COM REV CT BL AL/AL X 60 (EMB HOSP)",olanzapina,Generic,I,S,S,S,1101.76
12484,"NOVA QUIMICA FARMACEUTICA S/A",OMEPRAZOL,"10 MG CAP GEL DURA C/ MCGRAN CT BL AL PLAS INC X 14",omeprazol,Generic,I,N,N,N,12.60
12485,"SANOFI MEDLEY FARMACEUTICA LTDA.",OLANZAPINA,"5.0 MG COM REV CT BL AL/AL X 30",olanzapina,Generic,I,N,S,S,287.37
12486,"NOVA QUIMICA FARMACEUTICA S/A","LOSARTANA POTASSICA","50 MG COM REV CT BL AL PLAS OPC X 30","losartana potassica",Generic,I,N,N,N,98.80
12493,"BIOLAB SANUS FARMACEUTICA LTDA",DEPOMES,"25 MG/ML + 5 MG/ML SUS INJ CT 3 AMP VD AMB X 1 ML","acetato de medroxiprogesterona",Similar,II,N,N,N,50.16
12511,"NOVA QUIMICA FARMACEUTICA S/A","DICLOFENACO SODICO","100 MG COM REV DESINT LENTA CT BL AL PLAS INC X 10","diclofenaco sodico",Generic,I,N,N,N,17.33
12513,"NOVA QUIMICA FARMACEUTICA S/A",RAMIPRIL,"5.0 MG COM REV CT STR AL X 30",ramipril,Generic,I,N,N,N,105.08
12515,"NOVA QUIMICA FARMACEUTICA S/A",AXETILCEFUROXIMA,"500 MG COM REV CT STR AL X 10",axetilcefuroxima,Generic,I,N,N,N,80.31
12517,"NOVA QUIMICA FARMACEUTICA S/A",NORFLOXACINO,"400 MG COM REV CT BL AL PLAS TRANS X 14",norfloxacino,Generic,I,N,N,N,35.55
12518,"NOVA QUIMICA FARMACEUTICA S/A",NISTATINA,"100000 UI SUS OR CT FR VD AMB X 50 ML + CGT",nistatina,Generic,I,N,N,N,19.40
12519,"NOVA QUIMICA FARMACEUTICA S/A","CLORIDRATO DE PAROXETINA","20 MG COM REV CT 2 BL AL PLAS INC X 10","cloridrato de paroxetina",Generic,I,N,N,N,96.19
12524,"MERCK S/A",LISINOPRIL,"20 MG COM CT BL AL PLAS INC X 30",lisinopril,Generic,I,N,N,N,61.16
12537,"BIOLAB SANUS FARMACEUTICA LTDA",DEPOMES,"25 MG/ML + 5 MG/ML SUS INJ CT 3 SER HYPAK X 1 ML","cipionato de testosterona|acetato de medroxiprogesterona",Similar,II,N,N,N,50.16
12551,"MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.",MEDTRIM,"40 MG/ML + 8 MG/ML SUS OR CT FR VD AMB X 100 ML + 1 CP MED",trimetoprima|sulfametoxazol,Similar,II,N,N,N,11.07
12553,"NOVA QUIMICA FARMACEUTICA S/A",CETOCONAZOL,"200 MG COM CT STR AL X 10",cetoconazol,Generic,I,N,N,N,26.79
12554,"NOVA QUIMICA FARMACEUTICA S/A",CETOCONAZOL,"200 MG COM CT STR AL X 30",cetoconazol,Generic,I,N,N,N,71.37
12557,"MERCK S/A",LISINOPRIL,"5 MG COM CT BL AL PLAS INC X 30",lisinopril,Generic,I,N,N,N,21.80
12559,"NOVA QUIMICA FARMACEUTICA S/A",FINASTERIDA,"5 MG COM REV CT BL AL PLAS BCO LEIT X 30",finasterida,Generic,I,N,N,N,111.48
12560,"NOVA QUIMICA FARMACEUTICA S/A",FINASTERIDA,"5 MG COM REV CT BL AL PLAS BCO LEIT X 60 (EMB FRAC)",finasterida,Generic,I,N,N,N,222.95
12562,"NOVA QUIMICA FARMACEUTICA S/A",MELOXICAM,"7.5 MG COM CT BL AL PLAS OPC X 10",meloxicam,Generic,I,N,N,N,18.05
12565,"NOVA QUIMICA FARMACEUTICA S/A",ATENOLOL,"100 MG COM CT BL AL PLAS INC X 30",atenolol,Generic,I,N,N,N,43.90
